func	kind	prec	M	N	time[sec]
convert(COO,CRS)	CRS	float	10000	10000	0.0126653
convert(COO,CRS)	CRS	float	20000	20000	0.0261144
convert(COO,CRS)	CRS	float	30000	30000	0.05221
convert(COO,CRS)	CRS	float	40000	40000	0.0663268
convert(COO,CRS)	CRS	float	50000	50000	0.0818731
convert(COO,CRS)	CRS	float	60000	60000	0.100607
convert(COO,CRS)	CRS	float	70000	70000	0.110798
convert(COO,CRS)	CRS	float	80000	80000	0.125227
convert(COO,CRS)	CRS	float	90000	90000	0.116548
convert(COO,CRS)	CRS	float	100000	100000	0.128992
convert(COO,CRS)	CRS	double	10000	10000	0.00690623
convert(COO,CRS)	CRS	double	20000	20000	0.017942
convert(COO,CRS)	CRS	double	30000	30000	0.0573386
convert(COO,CRS)	CRS	double	40000	40000	0.0761366
convert(COO,CRS)	CRS	double	50000	50000	0.0955871
convert(COO,CRS)	CRS	double	60000	60000	0.109459
convert(COO,CRS)	CRS	double	70000	70000	0.126995
convert(COO,CRS)	CRS	double	80000	80000	0.145117
convert(COO,CRS)	CRS	double	90000	90000	0.162976
convert(COO,CRS)	CRS	double	100000	100000	0.18118
