func	kind	prec	M	N	time[sec]
convert(COO,CRS)	CRS	float	10000	10000	0.0155047
convert(COO,CRS)	CRS	float	20000	20000	0.0261559
convert(COO,CRS)	CRS	float	30000	30000	0.0492783
convert(COO,CRS)	CRS	float	40000	40000	0.0651089
convert(COO,CRS)	CRS	float	50000	50000	0.081821
convert(COO,CRS)	CRS	float	60000	60000	0.098815
convert(COO,CRS)	CRS	float	70000	70000	0.110332
convert(COO,CRS)	CRS	float	80000	80000	0.120549
convert(COO,CRS)	CRS	float	90000	90000	0.115946
convert(COO,CRS)	CRS	float	100000	100000	0.14419
convert(COO,CRS)	CRS	double	10000	10000	0.00751537
convert(COO,CRS)	CRS	double	20000	20000	0.0182029
convert(COO,CRS)	CRS	double	30000	30000	0.0573772
convert(COO,CRS)	CRS	double	40000	40000	0.0762031
convert(COO,CRS)	CRS	double	50000	50000	0.0949819
convert(COO,CRS)	CRS	double	60000	60000	0.107809
convert(COO,CRS)	CRS	double	70000	70000	0.140405
convert(COO,CRS)	CRS	double	80000	80000	0.143993
convert(COO,CRS)	CRS	double	90000	90000	0.161982
convert(COO,CRS)	CRS	double	100000	100000	0.179369
