func	kind	prec	M	N	time[sec]
transpose(Dense)	Dense	float	1000	1000	0.0126166
transpose(Dense)	Dense	float	2000	2000	0.0472518
transpose(Dense)	Dense	float	3000	3000	0.126447
transpose(Dense)	Dense	float	4000	4000	0.245818
transpose(Dense)	Dense	float	5000	5000	0.417128
transpose(Dense)	Dense	float	6000	6000	0.628524
transpose(Dense)	Dense	float	7000	7000	0.888234
transpose(Dense)	Dense	float	8000	8000	1.19961
transpose(Dense)	Dense	float	9000	9000	1.52506
transpose(Dense)	Dense	float	10000	10000	1.96998
transpose(Dense)	Dense	double	1000	1000	0.0105523
transpose(Dense)	Dense	double	2000	2000	0.0590842
transpose(Dense)	Dense	double	3000	3000	0.184318
transpose(Dense)	Dense	double	4000	4000	0.346273
transpose(Dense)	Dense	double	5000	5000	0.564228
transpose(Dense)	Dense	double	6000	6000	0.827908
transpose(Dense)	Dense	double	7000	7000	1.13315
transpose(Dense)	Dense	double	8000	8000	1.51004
transpose(Dense)	Dense	double	9000	9000	1.98222
transpose(Dense)	Dense	double	10000	10000	2.55444
