func	kind	prec	M	N	time[sec]
convert(COO,Dense)	Dense	float	1000	1000	0.00292129
convert(COO,Dense)	Dense	float	2000	2000	0.00598629
convert(COO,Dense)	Dense	float	3000	3000	0.0331887
convert(COO,Dense)	Dense	float	4000	4000	0.0634131
convert(COO,Dense)	Dense	float	5000	5000	0.0967098
convert(COO,Dense)	Dense	float	6000	6000	0.136389
convert(COO,Dense)	Dense	float	7000	7000	0.186767
convert(COO,Dense)	Dense	float	8000	8000	0.24129
convert(COO,Dense)	Dense	float	9000	9000	0.302974
convert(COO,Dense)	Dense	float	10000	10000	0.369059
convert(COO,Dense)	Dense	double	1000	1000	0.00341073
convert(COO,Dense)	Dense	double	2000	2000	0.0113876
convert(COO,Dense)	Dense	double	3000	3000	0.0678337
convert(COO,Dense)	Dense	double	4000	4000	0.119805
convert(COO,Dense)	Dense	double	5000	5000	0.185101
convert(COO,Dense)	Dense	double	6000	6000	0.26398
convert(COO,Dense)	Dense	double	7000	7000	0.358853
convert(COO,Dense)	Dense	double	8000	8000	0.461397
convert(COO,Dense)	Dense	double	9000	9000	0.581218
convert(COO,Dense)	Dense	double	10000	10000	0.663488
