func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sin(CRS)	CRS	float	10000	10000	0.00155913	0.519519
m_sin(CRS)	CRS	float	20000	20000	0.0009597	1.68803
m_sin(CRS)	CRS	float	30000	30000	0.0014003	1.73534
m_sin(CRS)	CRS	float	40000	40000	0.00182302	1.77728
m_sin(CRS)	CRS	float	50000	50000	0.00403849	1.00285
m_sin(CRS)	CRS	float	60000	60000	0.00258242	1.88196
m_sin(CRS)	CRS	float	70000	70000	0.00660349	0.858637
m_sin(CRS)	CRS	float	80000	80000	0.00631719	1.02577
m_sin(CRS)	CRS	float	90000	90000	0.00848218	0.859449
m_sin(CRS)	CRS	float	100000	100000	0.00864292	0.937183
m_sin(CRS)	CRS	double	10000	10000	0.00116743	0.69383
m_sin(CRS)	CRS	double	20000	20000	0.00180664	0.896691
m_sin(CRS)	CRS	double	30000	30000	0.00337041	0.720981
m_sin(CRS)	CRS	double	40000	40000	0.00682745	0.474555
m_sin(CRS)	CRS	double	50000	50000	0.00739851	0.547408
m_sin(CRS)	CRS	double	60000	60000	0.00958462	0.507062
m_sin(CRS)	CRS	double	70000	70000	0.0107317	0.528342
m_sin(CRS)	CRS	double	80000	80000	0.0112677	0.575094
m_sin(CRS)	CRS	double	90000	90000	0.0102879	0.708601
m_sin(CRS)	CRS	double	100000	100000	0.0118368	0.684304
