func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(Dense)	Dense	float	1000	1000	0.000295397	3.38528
m_ceil(Dense)	Dense	float	2000	2000	0.000250402	15.9743
m_ceil(Dense)	Dense	float	3000	3000	0.000649139	13.8645
m_ceil(Dense)	Dense	float	4000	4000	0.00553855	2.88884
m_ceil(Dense)	Dense	float	5000	5000	0.0117359	2.13021
m_ceil(Dense)	Dense	float	6000	6000	0.0159867	2.25187
m_ceil(Dense)	Dense	float	7000	7000	0.0252798	1.9383
m_ceil(Dense)	Dense	float	8000	8000	0.0332354	1.92566
m_ceil(Dense)	Dense	float	9000	9000	0.0186078	4.35302
m_ceil(Dense)	Dense	float	10000	10000	0.044115	2.2668
m_ceil(Dense)	Dense	double	1000	1000	8.92111e-05	11.2094
m_ceil(Dense)	Dense	double	2000	2000	0.000336194	11.8979
m_ceil(Dense)	Dense	double	3000	3000	0.00814771	1.1046
m_ceil(Dense)	Dense	double	4000	4000	0.00618299	2.58774
m_ceil(Dense)	Dense	double	5000	5000	0.0258166	0.96837
m_ceil(Dense)	Dense	double	6000	6000	0.0375226	0.959423
m_ceil(Dense)	Dense	double	7000	7000	0.0518922	0.944266
m_ceil(Dense)	Dense	double	8000	8000	0.0632081	1.01253
m_ceil(Dense)	Dense	double	9000	9000	0.0707047	1.14561
m_ceil(Dense)	Dense	double	10000	10000	0.0552837	1.80885
