func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(Dense)	Dense	float	1000	1000	0.000223183	4.48063
m_tan(Dense)	Dense	float	2000	2000	0.000716504	5.58266
m_tan(Dense)	Dense	float	3000	3000	0.00154158	5.83817
m_tan(Dense)	Dense	float	4000	4000	0.00269268	5.94204
m_tan(Dense)	Dense	float	5000	5000	0.00417876	5.98264
m_tan(Dense)	Dense	float	6000	6000	0.00606825	5.93252
m_tan(Dense)	Dense	float	7000	7000	0.00826176	5.93094
m_tan(Dense)	Dense	float	8000	8000	0.0107715	5.9416
m_tan(Dense)	Dense	float	9000	9000	0.0137308	5.89914
m_tan(Dense)	Dense	float	10000	10000	0.0170933	5.85023
m_tan(Dense)	Dense	double	1000	1000	0.00072801	1.37361
m_tan(Dense)	Dense	double	2000	2000	0.00249445	1.60356
m_tan(Dense)	Dense	double	3000	3000	0.00553988	1.62458
m_tan(Dense)	Dense	double	4000	4000	0.00984757	1.62477
m_tan(Dense)	Dense	double	5000	5000	0.0153676	1.6268
m_tan(Dense)	Dense	double	6000	6000	0.0221518	1.62515
m_tan(Dense)	Dense	double	7000	7000	0.0300279	1.63182
m_tan(Dense)	Dense	double	8000	8000	0.0389766	1.64201
m_tan(Dense)	Dense	double	9000	9000	0.0494399	1.63835
m_tan(Dense)	Dense	double	10000	10000	0.0609757	1.64
