func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00902566	221.591
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0269126	250.812
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0412823	387.575
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.069505	449.608
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.123013	438.976
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.159769	536.713
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.241834	529.289
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.33951	536.803
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.463576	539.286
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0102942	194.284
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0304529	221.654
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.074416	215.007
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.117705	265.493
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.211626	255.167
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.321715	266.541
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	0.481142	266.034
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	0.692915	263.019
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	0.939405	266.126
