func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	vector	float	1000	2.41867e-07	8.26902	33.0761
dot	vector	float	10000	2.53767e-06	7.88126	31.525
dot	vector	float	100000	3.50611e-05	5.70433	22.8173
dot	vector	float	1000000	0.00035233	5.67649	22.706
dot	vector	float	10000000	0.00574048	3.48403	13.9361
dot	vector	float	100000000	0.0731931	2.7325	10.93
dot	vector	double	1000	4.99333e-07	4.00534	32.0427
dot	vector	double	10000	4.87743e-06	4.10052	32.8041
dot	vector	double	100000	2.34954e-05	8.51232	68.0985
dot	vector	double	1000000	6.24224e-05	32.0398	256.318
dot	vector	double	10000000	0.0200964	0.995203	7.96162
dot	vector	double	100000000	0.0902263	2.21665	17.7332
