func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
atanh	vector	float	1000	0.00107858	0.000927142	0.00741713
atanh	vector	float	10000	0.000220049	0.0454444	0.363555
atanh	vector	float	100000	0.000293608	0.34059	2.72472
atanh	vector	float	1000000	0.00207535	0.481845	3.85476
atanh	vector	float	10000000	0.0165568	0.603982	4.83186
atanh	vector	float	100000000	0.136105	0.734724	5.8778
atanh	vector	double	1000	5.16427e-05	0.0193638	0.309821
atanh	vector	double	10000	0.000130175	0.0768197	1.22912
atanh	vector	double	100000	0.000211118	0.473668	7.57869
atanh	vector	double	1000000	0.00181124	0.552109	8.83375
atanh	vector	double	10000000	0.0139842	0.715092	11.4415
atanh	vector	double	100000000	0.136794	0.731029	11.6965
