func	kind	prec	M	N	time[sec]
convert(COO,Dense)	Dense	float	1000	1000	0.00115051
convert(COO,Dense)	Dense	float	2000	2000	0.00387439
convert(COO,Dense)	Dense	float	3000	3000	0.0097246
convert(COO,Dense)	Dense	float	4000	4000	0.027429
convert(COO,Dense)	Dense	float	5000	5000	0.0423254
convert(COO,Dense)	Dense	float	6000	6000	0.0601289
convert(COO,Dense)	Dense	float	7000	7000	0.0801652
convert(COO,Dense)	Dense	float	8000	8000	0.100332
convert(COO,Dense)	Dense	float	9000	9000	0.122909
convert(COO,Dense)	Dense	float	10000	10000	0.148822
convert(COO,Dense)	Dense	double	1000	1000	0.00165957
convert(COO,Dense)	Dense	double	2000	2000	0.00699119
convert(COO,Dense)	Dense	double	3000	3000	0.0301697
convert(COO,Dense)	Dense	double	4000	4000	0.0519971
convert(COO,Dense)	Dense	double	5000	5000	0.0796555
convert(COO,Dense)	Dense	double	6000	6000	0.108871
convert(COO,Dense)	Dense	double	7000	7000	0.143287
convert(COO,Dense)	Dense	double	8000	8000	0.186007
convert(COO,Dense)	Dense	double	9000	9000	0.232126
convert(COO,Dense)	Dense	double	10000	10000	0.279581
