func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
floor	vector	float	1000	6.11963e-05	0.0163409	0.130727
floor	vector	float	10000	4.47402e-05	0.223512	1.7881
floor	vector	float	100000	5.68428e-05	1.75924	14.0739
floor	vector	float	1000000	0.000179439	5.57292	44.5834
floor	vector	float	10000000	0.00126272	7.91938	63.3551
floor	vector	float	100000000	0.00957949	10.439	83.5117
floor	vector	double	1000	3.10898e-05	0.0321649	0.514638
floor	vector	double	10000	4.32119e-05	0.231418	3.70268
floor	vector	double	100000	6.1534e-05	1.62512	26.0019
floor	vector	double	1000000	0.000221992	4.50466	72.0746
floor	vector	double	10000000	0.00168998	5.91722	94.6756
floor	vector	double	100000000	0.0164079	6.09463	97.514
