func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(CRS)	CRS	float	10000	10000	8.66735e-05	9.34542	74.7634
mscal(CRS)	CRS	float	20000	20000	0.000523512	3.09448	24.7559
mscal(CRS)	CRS	float	30000	30000	0.0017301	1.40454	11.2364
mscal(CRS)	CRS	float	40000	40000	0.00233275	1.38892	11.1114
mscal(CRS)	CRS	float	50000	50000	0.00289397	1.39946	11.1957
mscal(CRS)	CRS	float	60000	60000	0.00330907	1.46869	11.7495
mscal(CRS)	CRS	float	70000	70000	0.00384861	1.47326	11.7861
mscal(CRS)	CRS	float	80000	80000	0.00441399	1.46806	11.7445
mscal(CRS)	CRS	float	90000	90000	0.0049607	1.46955	11.7564
mscal(CRS)	CRS	float	100000	100000	0.00551056	1.4699	11.7592
mscal(CRS)	CRS	double	10000	10000	0.000461867	1.75375	28.06
mscal(CRS)	CRS	double	20000	20000	0.00221724	0.730639	11.6902
mscal(CRS)	CRS	double	30000	30000	0.00329955	0.736465	11.7834
mscal(CRS)	CRS	double	40000	40000	0.00438899	0.738211	11.8114
mscal(CRS)	CRS	double	50000	50000	0.00549671	0.736804	11.7889
mscal(CRS)	CRS	double	60000	60000	0.00659109	0.737359	11.7978
mscal(CRS)	CRS	double	70000	70000	0.00772225	0.734242	11.7479
mscal(CRS)	CRS	double	80000	80000	0.00922006	0.702815	11.245
mscal(CRS)	CRS	double	90000	90000	0.0106199	0.686446	10.9831
mscal(CRS)	CRS	double	100000	100000	0.011972	0.676578	10.8253
