func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_add(Dense,Dense)	Dense	float	1000	1000	2.90122e-05	34.4683	275.746
sm_add(Dense,Dense)	Dense	float	2000	2000	0.00161151	2.48215	19.8572
sm_add(Dense,Dense)	Dense	float	3000	3000	0.00354987	2.53531	20.2825
sm_add(Dense,Dense)	Dense	float	4000	4000	0.00654268	2.44548	19.5638
sm_add(Dense,Dense)	Dense	float	5000	5000	0.0102986	2.42752	19.4201
sm_add(Dense,Dense)	Dense	float	6000	6000	0.0148197	2.4292	19.4336
sm_add(Dense,Dense)	Dense	float	7000	7000	0.0201708	2.42926	19.434
sm_add(Dense,Dense)	Dense	float	8000	8000	0.0263328	2.43043	19.4434
sm_add(Dense,Dense)	Dense	float	9000	9000	0.0333166	2.43122	19.4498
sm_add(Dense,Dense)	Dense	float	10000	10000	0.0411581	2.42966	19.4372
sm_add(Dense,Dense)	Dense	double	1000	1000	0.000701384	1.42575	22.812
sm_add(Dense,Dense)	Dense	double	2000	2000	0.003177	1.25905	20.1448
sm_add(Dense,Dense)	Dense	double	3000	3000	0.00742828	1.21159	19.3854
sm_add(Dense,Dense)	Dense	double	4000	4000	0.013182	1.21378	19.4204
sm_add(Dense,Dense)	Dense	double	5000	5000	0.0205746	1.21509	19.4415
sm_add(Dense,Dense)	Dense	double	6000	6000	0.0296218	1.21532	19.4451
sm_add(Dense,Dense)	Dense	double	7000	7000	0.0403288	1.21501	19.4402
sm_add(Dense,Dense)	Dense	double	8000	8000	0.0526721	1.21506	19.441
sm_add(Dense,Dense)	Dense	double	9000	9000	0.0666489	1.21532	19.4452
sm_add(Dense,Dense)	Dense	double	10000	10000	0.0822663	1.21557	19.449
