func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00819163	244.152
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00477677	1413.09
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.009032	1771.48
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0154262	2025.78
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0256646	2104.07
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0413864	2071.94
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0603719	2120.19
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0879109	2073.12
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.12156	2056.6
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0276151	72.424
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0878866	76.8035
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.207613	77.0666
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.403392	77.4681
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.678692	79.5648
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.08557	78.9911
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.61508	79.2531
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.30481	79.0739
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.1667	78.9466
