func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_pow(Dense,Dense,Dense)	Dense	float	1000	1000	0.000323958	3.08682	37.0419
mm_pow(Dense,Dense,Dense)	Dense	float	2000	2000	0.0021761	1.83815	22.0579
mm_pow(Dense,Dense,Dense)	Dense	float	3000	3000	0.00492449	1.8276	21.9312
mm_pow(Dense,Dense,Dense)	Dense	float	4000	4000	0.00871887	1.8351	22.0212
mm_pow(Dense,Dense,Dense)	Dense	float	5000	5000	0.0136405	1.83278	21.9934
mm_pow(Dense,Dense,Dense)	Dense	float	6000	6000	0.0197832	1.81972	21.8367
mm_pow(Dense,Dense,Dense)	Dense	float	7000	7000	0.0267525	1.8316	21.9792
mm_pow(Dense,Dense,Dense)	Dense	float	8000	8000	0.0351269	1.82196	21.8636
mm_pow(Dense,Dense,Dense)	Dense	float	9000	9000	0.0442133	1.83203	21.9844
mm_pow(Dense,Dense,Dense)	Dense	float	10000	10000	0.0546258	1.83064	21.9676
mm_pow(Dense,Dense,Dense)	Dense	double	1000	1000	0.00108163	0.924533	22.1888
mm_pow(Dense,Dense,Dense)	Dense	double	2000	2000	0.00439074	0.911008	21.8642
mm_pow(Dense,Dense,Dense)	Dense	double	3000	3000	0.00996597	0.903073	21.6738
mm_pow(Dense,Dense,Dense)	Dense	double	4000	4000	0.0175638	0.910965	21.8632
mm_pow(Dense,Dense,Dense)	Dense	double	5000	5000	0.0273982	0.912469	21.8993
mm_pow(Dense,Dense,Dense)	Dense	double	6000	6000	0.0393349	0.915219	21.9652
mm_pow(Dense,Dense,Dense)	Dense	double	7000	7000	0.0538187	0.910465	21.8512
mm_pow(Dense,Dense,Dense)	Dense	double	8000	8000	0.0697437	0.917645	22.0235
mm_pow(Dense,Dense,Dense)	Dense	double	9000	9000	0.0887223	0.912961	21.9111
mm_pow(Dense,Dense,Dense)	Dense	double	10000	10000	0.108735	0.919666	22.072
