func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_add(CRS,CRS,CRS)	CRS	float	10000	10000	0.000351763	2.30269	27.6323
mm_add(CRS,CRS,CRS)	CRS	float	20000	20000	0.000594692	2.7241	32.6892
mm_add(CRS,CRS,CRS)	CRS	float	30000	30000	0.000820377	2.96205	35.5446
mm_add(CRS,CRS,CRS)	CRS	float	40000	40000	0.00099642	3.25164	39.0197
mm_add(CRS,CRS,CRS)	CRS	float	50000	50000	0.0012273	3.29993	39.5992
mm_add(CRS,CRS,CRS)	CRS	float	60000	60000	0.00162279	2.99484	35.9381
mm_add(CRS,CRS,CRS)	CRS	float	70000	70000	0.00168215	3.37068	40.4481
mm_add(CRS,CRS,CRS)	CRS	float	80000	80000	0.00178427	3.63173	43.5808
mm_add(CRS,CRS,CRS)	CRS	float	90000	90000	0.00202737	3.59579	43.1495
mm_add(CRS,CRS,CRS)	CRS	float	100000	100000	0.00215808	3.75333	45.04
mm_add(CRS,CRS,CRS)	CRS	double	10000	10000	0.000539539	1.50128	36.0307
mm_add(CRS,CRS,CRS)	CRS	double	20000	20000	0.00094437	1.71543	41.1703
mm_add(CRS,CRS,CRS)	CRS	double	30000	30000	0.00136216	1.78393	42.8143
mm_add(CRS,CRS,CRS)	CRS	double	40000	40000	0.001755	1.84615	44.3077
mm_add(CRS,CRS,CRS)	CRS	double	50000	50000	0.00214575	1.88745	45.2989
mm_add(CRS,CRS,CRS)	CRS	double	60000	60000	0.00254706	1.90808	45.794
mm_add(CRS,CRS,CRS)	CRS	double	70000	70000	0.00292894	1.93585	46.4605
mm_add(CRS,CRS,CRS)	CRS	double	80000	80000	0.00340456	1.90333	45.6799
mm_add(CRS,CRS,CRS)	CRS	double	90000	90000	0.00379483	1.92104	46.1049
mm_add(CRS,CRS,CRS)	CRS	double	100000	100000	0.0041785	1.9385	46.5239
