func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sin(Dense)	Dense	float	1000	1000	0.00124146	0.805501
m_sin(Dense)	Dense	float	2000	2000	0.00125385	3.19016
m_sin(Dense)	Dense	float	3000	3000	0.00316975	2.83934
m_sin(Dense)	Dense	float	4000	4000	0.00559082	2.86183
m_sin(Dense)	Dense	float	5000	5000	0.00888057	2.81513
m_sin(Dense)	Dense	float	6000	6000	0.0130283	2.76323
m_sin(Dense)	Dense	float	7000	7000	0.0179416	2.73108
m_sin(Dense)	Dense	float	8000	8000	0.0236979	2.70066
m_sin(Dense)	Dense	float	9000	9000	0.0299559	2.70397
m_sin(Dense)	Dense	float	10000	10000	0.0370629	2.69812
m_sin(Dense)	Dense	double	1000	1000	0.000460829	2.17
m_sin(Dense)	Dense	double	2000	2000	0.00280289	1.4271
m_sin(Dense)	Dense	double	3000	3000	0.0062614	1.43738
m_sin(Dense)	Dense	double	4000	4000	0.0115355	1.38703
m_sin(Dense)	Dense	double	5000	5000	0.0182449	1.37025
m_sin(Dense)	Dense	double	6000	6000	0.0264602	1.36053
m_sin(Dense)	Dense	double	7000	7000	0.0362298	1.35248
m_sin(Dense)	Dense	double	8000	8000	0.0476025	1.34447
m_sin(Dense)	Dense	double	9000	9000	0.0602265	1.34492
m_sin(Dense)	Dense	double	10000	10000	0.0744795	1.34265
