func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(Dense)	Dense	float	1000	1000	0.000111253	17.977
matvec(Dense)	Dense	float	2000	2000	0.000408567	19.5806
matvec(Dense)	Dense	float	3000	3000	0.00117563	15.3109
matvec(Dense)	Dense	float	4000	4000	0.00189884	16.8524
matvec(Dense)	Dense	float	5000	5000	0.00390912	12.7906
matvec(Dense)	Dense	float	6000	6000	0.00507175	14.1963
matvec(Dense)	Dense	float	7000	7000	0.00730919	13.4078
matvec(Dense)	Dense	float	8000	8000	0.00811063	15.7818
matvec(Dense)	Dense	float	9000	9000	0.0122221	13.2547
matvec(Dense)	Dense	float	10000	10000	0.0146023	13.6965
matvec(Dense)	Dense	double	1000	1000	4.52993e-05	44.1508
matvec(Dense)	Dense	double	2000	2000	0.000986411	8.11021
matvec(Dense)	Dense	double	3000	3000	0.00222471	8.09092
matvec(Dense)	Dense	double	4000	4000	0.00404049	7.91983
matvec(Dense)	Dense	double	5000	5000	0.00647402	7.72318
matvec(Dense)	Dense	double	6000	6000	0.00943321	7.63261
matvec(Dense)	Dense	double	7000	7000	0.0128995	7.59721
matvec(Dense)	Dense	double	8000	8000	0.0167247	7.65333
matvec(Dense)	Dense	double	9000	9000	0.0213368	7.59252
matvec(Dense)	Dense	double	10000	10000	0.0263787	7.58189
