func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	float	1000	2.709e-07	7.3828	29.5312
dot	float	10000	5.5933e-06	3.57571	14.3028
dot	float	100000	9.8523e-06	20.2998	81.1993
dot	float	1000000	2.72045e-05	73.5172	294.069
dot	float	10000000	0.00706683	2.83013	11.3205
dot	float	100000000	0.0160933	12.4276	49.7102
dot	double	1000	7.378e-07	2.71076	21.6861
dot	double	10000	8.3195e-06	2.40399	19.2319
dot	double	100000	1.09317e-05	18.2954	146.363
dot	double	1000000	4.77157e-05	41.9149	335.319
dot	double	10000000	0.00710817	2.81366	22.5093
dot	double	100000000	0.0310045	6.45068	51.6055
