func	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	float	1000	1000	5.2745e-05	3.07138
matvec(CRS)	float	10000	10000	0.000189835	8.53375
matvec(CRS)	float	100000	100000	0.00958395	1.69033
matvec(CRS)	float	1000000	1000000	0.101597	1.59454
matvec(CRS)	double	1000	1000	0.000520265	0.311379
matvec(CRS)	double	10000	10000	0.000223034	7.26346
matvec(CRS)	double	100000	100000	0.0152379	1.06314
matvec(CRS)	double	1000000	1000000	0.14809	1.09393
