func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpy	float	1000	2.984e-07	6.70241	40.2145
axpy	float	10000	9.2739e-06	2.15659	12.9395
axpy	float	100000	9.9211e-06	20.1591	120.954
axpy	float	1000000	3.33359e-05	59.9954	359.972
axpy	float	10000000	0.00618093	3.23576	19.4145
axpy	float	100000000	0.0349885	5.71617	34.297
axpy	double	1000	8.092e-07	2.47158	29.6589
axpy	double	10000	6.0349e-06	3.31406	39.7687
axpy	double	100000	1.16813e-05	17.1214	205.457
axpy	double	1000000	5.83457e-05	34.2784	411.341
axpy	double	10000000	0.0142544	1.40307	16.8369
axpy	double	100000000	0.107359	1.86291	22.3549
