func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	float	1000	0.000932525	0.00321707	0.00857885
xpay	float	10000	0.000977965	0.0306759	0.0818025
xpay	float	100000	0.00139485	0.215077	0.57354
xpay	float	1000000	0.00534783	0.560976	1.49594
xpay	float	10000000	0.0382174	0.784982	2.09329
xpay	float	100000000	0.38816	0.772877	2.06101
xpay	double	1000	0.000721085	0.0041604	0.0221888
xpay	double	10000	0.00076215	0.0393623	0.209932
xpay	double	100000	0.00117014	0.25638	1.36736
xpay	double	1000000	0.00475789	0.630532	3.36284
xpay	double	10000000	0.0412625	0.727052	3.87761
xpay	double	100000000	0.418076	0.717573	3.82706
