func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	0.000503688	0.00198536	0.00794143
asum	float	10000	0.000508606	0.0196616	0.0786463
asum	float	100000	0.000518357	0.192917	0.77167
asum	float	1000000	0.000547087	1.82786	7.31146
asum	float	10000000	0.00093396	10.7071	42.8284
asum	float	100000000	0.00458763	21.7978	87.191
asum	double	1000	0.00046583	0.00214671	0.0171737
asum	double	10000	0.000469862	0.0212828	0.170263
asum	double	100000	0.000473283	0.21129	1.69032
asum	double	1000000	0.000547976	1.8249	14.5992
asum	double	10000000	0.00125776	7.95062	63.605
asum	double	100000000	0.00825234	12.1178	96.9422
