func	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(CRS)	float	1000	1000	0.00113772	0.0711948	0.569558
mscal(CRS)	float	10000	10000	0.00302427	0.267833	2.14266
mscal(CRS)	float	100000	100000	0.0209897	0.385903	3.08722
mscal(CRS)	float	1000000	1000000	0.170232	0.475821	3.80657
mscal(CRS)	double	1000	1000	0.000994496	0.0814483	1.30317
mscal(CRS)	double	10000	10000	0.00298147	0.271678	4.34684
mscal(CRS)	double	100000	100000	0.0226612	0.35744	5.71904
mscal(CRS)	double	1000000	1000000	0.220021	0.368147	5.89035
