func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	float	1000	0.000934108	0.00214108	0.0128465
axpyz	float	10000	0.000966126	0.0207012	0.124207
axpyz	float	100000	0.00126988	0.157495	0.944973
axpyz	float	1000000	0.00419837	0.476375	2.85825
axpyz	float	10000000	0.0292792	0.683078	4.09847
axpyz	float	100000000	0.266322	0.750972	4.50583
axpyz	double	1000	0.000731022	0.0027359	0.0328308
axpyz	double	10000	0.000768843	0.0260131	0.312157
axpyz	double	100000	0.00109094	0.183328	2.19993
axpyz	double	1000000	0.0040669	0.491774	5.90129
axpyz	double	10000000	0.035117	0.569525	6.8343
axpyz	double	100000000	0.34026	0.587785	7.05342
