func	prec	M	N	time[sec]	perf[GFLOPS]
mv_mul(CRS)	float	1000	1000	0.0253406	0.0063929
mv_mul(CRS)	float	10000	10000	0.000940362	1.72274
mv_mul(CRS)	float	100000	100000	0.00331816	4.88222
mv_mul(CRS)	float	1000000	1000000	0.0223854	7.23686
mv_mul(CRS)	double	1000	1000	0.000709696	0.228267
mv_mul(CRS)	double	10000	10000	0.00112983	1.43385
mv_mul(CRS)	double	100000	100000	0.00383435	4.22496
mv_mul(CRS)	double	1000000	1000000	0.0303442	5.33874
