func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpy	float	1000	0.000490438	0.00407798	0.0244679
axpy	float	10000	0.000501175	0.0399062	0.239437
axpy	float	100000	0.00050288	0.397709	2.38626
axpy	float	1000000	0.000600605	3.32997	19.9798
axpy	float	10000000	0.00168485	11.8705	71.2229
axpy	float	100000000	0.012475	16.032	96.192
axpy	double	1000	0.00044245	0.00452029	0.0542434
axpy	double	10000	0.000437444	0.0457201	0.548642
axpy	double	100000	0.000448495	0.445936	5.35123
axpy	double	1000000	0.000663989	3.0121	36.1452
axpy	double	10000000	0.00282582	7.0776	84.9312
axpy	double	100000000	0.0244131	8.19233	98.308
