func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_sub	float	1000	1.73423e-05	0.115325	0.4613
sv_sub	float	10000	2.54752e-05	0.785077	3.14031
sv_sub	float	100000	0.000160732	1.2443	4.97722
sv_sub	float	1000000	0.000849271	2.35496	9.41985
sv_sub	float	10000000	0.0263112	0.760134	3.04053
sv_sub	float	100000000	0.236558	0.845458	3.38183
sv_sub	double	1000	1.65451e-05	0.120882	0.967054
sv_sub	double	10000	3.48303e-05	0.574213	4.5937
sv_sub	double	100000	0.000145386	1.37565	11.0052
sv_sub	double	1000000	0.00177197	1.12869	9.02948
sv_sub	double	10000000	0.0463115	0.431858	3.45487
sv_sub	double	100000000	0.475588	0.420532	3.36426
