func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	float	1000	0.000502137	0.00398298	0.0159319
dot	float	10000	0.00052264	0.0382672	0.153069
dot	float	100000	0.000518261	0.385906	1.54362
dot	float	1000000	0.000584219	3.42338	13.6935
dot	float	10000000	0.00128809	15.5268	62.1073
dot	float	100000000	0.00869585	22.9995	91.9979
dot	double	1000	0.000461902	0.00432992	0.0346394
dot	double	10000	0.000460791	0.0434036	0.347229
dot	double	100000	0.00046553	0.429618	3.43694
dot	double	1000000	0.000603069	3.31637	26.5309
dot	double	10000000	0.00199974	10.0013	80.0103
dot	double	100000000	0.0159593	12.5319	100.255
