func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	float	1000	2.673e-07	3.74111	29.9289
scal	float	10000	1.7521e-06	5.70744	45.6595
scal	float	100000	8.794e-06	11.3714	90.9711
scal	float	1000000	2.07604e-05	48.1686	385.349
scal	float	10000000	0.000453019	22.0741	176.593
scal	float	100000000	0.0149029	6.71011	53.6809
scal	double	1000	2.953e-07	3.38639	54.1822
scal	double	10000	8.5419e-06	1.1707	18.7312
scal	double	100000	1.03021e-05	9.70676	155.308
scal	double	1000000	4.14602e-05	24.1195	385.912
scal	double	10000000	0.00313475	3.19004	51.0407
scal	double	100000000	0.0544994	1.83488	29.3581
