func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(Dense,Dense,Dense)	Dense	float	1000	1000	0.00020434	4.89381	58.7258
matadd(Dense,Dense,Dense)	Dense	float	2000	2000	0.000596436	6.7065	80.4781
matadd(Dense,Dense,Dense)	Dense	float	3000	3000	0.00124977	7.20133	86.4159
matadd(Dense,Dense,Dense)	Dense	float	4000	4000	0.00203285	7.87074	94.4488
matadd(Dense,Dense,Dense)	Dense	float	5000	5000	0.00323646	7.72449	92.6939
matadd(Dense,Dense,Dense)	Dense	float	6000	6000	0.00469627	7.66565	91.9878
matadd(Dense,Dense,Dense)	Dense	float	7000	7000	0.00618453	7.923	95.076
matadd(Dense,Dense,Dense)	Dense	float	8000	8000	0.00797823	8.02183	96.262
matadd(Dense,Dense,Dense)	Dense	float	9000	9000	0.0100288	8.07677	96.9213
matadd(Dense,Dense,Dense)	Dense	float	10000	10000	0.0123573	8.09242	97.109
matadd(Dense,Dense,Dense)	Dense	double	1000	1000	0.000367911	2.71805	65.2332
matadd(Dense,Dense,Dense)	Dense	double	2000	2000	0.0010833	3.69243	88.6183
matadd(Dense,Dense,Dense)	Dense	double	3000	3000	0.00228321	3.94181	94.6035
matadd(Dense,Dense,Dense)	Dense	double	4000	4000	0.00408685	3.91499	93.9599
matadd(Dense,Dense,Dense)	Dense	double	5000	5000	0.00623661	4.00859	96.2061
matadd(Dense,Dense,Dense)	Dense	double	6000	6000	0.00890927	4.04074	96.9777
matadd(Dense,Dense,Dense)	Dense	double	7000	7000	0.0120165	4.07772	97.8653
matadd(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156438	4.09108	98.186
matadd(Dense,Dense,Dense)	Dense	double	9000	9000	0.0197093	4.10974	98.6337
matadd(Dense,Dense,Dense)	Dense	double	10000	10000	0.0242727	4.11985	98.8765
