func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00456443	438.171
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.013273	508.551
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0296637	539.379
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0610048	512.255
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.104064	518.913
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.159359	538.094
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.235243	544.117
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.330462	551.5
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.460756	542.587
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.00886394	225.633
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0278741	242.16
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.0642201	249.143
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.119532	261.437
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.205425	262.87
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.320273	267.74
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	0.47723	268.214
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	0.668487	272.631
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	0.921627	271.259
