func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	vector	float	1000	1.76133e-07	5.67752	45.4201
scal	vector	float	10000	1.58677e-06	6.30212	50.417
scal	vector	float	100000	7.27942e-05	1.37374	10.9899
scal	vector	float	1000000	0.000118928	8.40842	67.2673
scal	vector	float	10000000	0.000244121	40.9634	327.707
scal	vector	float	100000000	0.0447297	2.23565	17.8852
scal	vector	double	1000	2.29767e-07	4.35224	69.6359
scal	vector	double	10000	7.59417e-06	1.3168	21.0688
scal	vector	double	100000	0.000136061	0.734967	11.7595
scal	vector	double	1000000	4.00965e-05	24.9398	399.037
scal	vector	double	10000000	0.00839523	1.19115	19.0584
scal	vector	double	100000000	0.09358	1.0686	17.0977
