func	kind	prec	M	N	time[sec]	perf[GFLOPS]
mv_mul(Dense)	Dense	float	1000	1000	0.000859495	2.32695
mv_mul(Dense)	Dense	float	2000	2000	6.32542e-05	126.474
mv_mul(Dense)	Dense	float	3000	3000	0.000152057	118.377
mv_mul(Dense)	Dense	float	4000	4000	0.00510535	6.26794
mv_mul(Dense)	Dense	float	5000	5000	0.00946571	5.28222
mv_mul(Dense)	Dense	float	6000	6000	0.0145037	4.96427
mv_mul(Dense)	Dense	float	7000	7000	0.00565724	17.3229
mv_mul(Dense)	Dense	float	8000	8000	0.0264696	4.83573
mv_mul(Dense)	Dense	float	9000	9000	0.0260894	6.20941
mv_mul(Dense)	Dense	float	10000	10000	0.034609	5.77884
mv_mul(Dense)	Dense	double	1000	1000	8.12318e-05	24.6209
mv_mul(Dense)	Dense	double	2000	2000	0.000122371	65.3751
mv_mul(Dense)	Dense	double	3000	3000	0.0059486	3.02592
mv_mul(Dense)	Dense	double	4000	4000	0.0126122	2.53723
mv_mul(Dense)	Dense	double	5000	5000	0.0150548	3.32119
mv_mul(Dense)	Dense	double	6000	6000	0.0225147	3.19791
mv_mul(Dense)	Dense	double	7000	7000	0.0409015	2.396
mv_mul(Dense)	Dense	double	8000	8000	0.0328578	3.89558
mv_mul(Dense)	Dense	double	9000	9000	0.0553826	2.92511
mv_mul(Dense)	Dense	double	10000	10000	0.069964	2.85861
