func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00749106	266.985
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00459786	1468.08
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0091454	1749.51
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0154901	2017.42
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.025843	2089.54
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0409658	2093.21
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.060965	2099.56
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0889236	2049.51
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.122174	2046.26
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0280389	71.3295
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0882729	76.4675
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.208422	76.7674
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.40531	77.1016
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.68045	79.3592
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.08578	78.9758
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.61956	79.0338
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.31142	78.8475
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.17413	78.7616
