func	kind	prec	M	N	time[sec]	perf[GFLOPS]
mv_mul(Dense)	Dense	float	1000	1000	0.00603022	0.331663
mv_mul(Dense)	Dense	float	2000	2000	0.000570267	14.0285
mv_mul(Dense)	Dense	float	3000	3000	0.000804415	22.3765
mv_mul(Dense)	Dense	float	4000	4000	0.0011366	28.1541
mv_mul(Dense)	Dense	float	5000	5000	0.00150302	33.2663
mv_mul(Dense)	Dense	float	6000	6000	0.00205278	35.0745
mv_mul(Dense)	Dense	float	7000	7000	0.00250319	39.15
mv_mul(Dense)	Dense	float	8000	8000	0.00330948	38.6767
mv_mul(Dense)	Dense	float	9000	9000	0.00396439	40.8638
mv_mul(Dense)	Dense	float	10000	10000	0.00478108	41.8315
mv_mul(Dense)	Dense	double	1000	1000	0.000525243	3.80776
mv_mul(Dense)	Dense	double	2000	2000	0.000851592	9.39417
mv_mul(Dense)	Dense	double	3000	3000	0.00127231	14.1475
mv_mul(Dense)	Dense	double	4000	4000	0.00188647	16.9629
mv_mul(Dense)	Dense	double	5000	5000	0.00259012	19.3041
mv_mul(Dense)	Dense	double	6000	6000	0.00364847	19.7343
mv_mul(Dense)	Dense	double	7000	7000	0.00469177	20.8876
mv_mul(Dense)	Dense	double	8000	8000	0.00596212	21.4689
mv_mul(Dense)	Dense	double	9000	9000	0.00734133	22.0668
mv_mul(Dense)	Dense	double	10000	10000	0.00884104	22.6218
