func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_pow(Dense,Dense,Dense)	Dense	float	1000	1000	0.000325921	3.06823	36.8187
mm_pow(Dense,Dense,Dense)	Dense	float	2000	2000	0.00214134	1.86799	22.4159
mm_pow(Dense,Dense,Dense)	Dense	float	3000	3000	0.00477961	1.883	22.596
mm_pow(Dense,Dense,Dense)	Dense	float	4000	4000	0.00848707	1.88522	22.6227
mm_pow(Dense,Dense,Dense)	Dense	float	5000	5000	0.0134876	1.85355	22.2426
mm_pow(Dense,Dense,Dense)	Dense	float	6000	6000	0.0193247	1.8629	22.3548
mm_pow(Dense,Dense,Dense)	Dense	float	7000	7000	0.0264814	1.85036	22.2043
mm_pow(Dense,Dense,Dense)	Dense	float	8000	8000	0.0343017	1.8658	22.3895
mm_pow(Dense,Dense,Dense)	Dense	float	9000	9000	0.0434583	1.86386	22.3663
mm_pow(Dense,Dense,Dense)	Dense	float	10000	10000	0.0531029	1.88314	22.5976
mm_pow(Dense,Dense,Dense)	Dense	double	1000	1000	0.00108291	0.923437	22.1625
mm_pow(Dense,Dense,Dense)	Dense	double	2000	2000	0.00425574	0.939906	22.5577
mm_pow(Dense,Dense,Dense)	Dense	double	3000	3000	0.00984391	0.91427	21.9425
mm_pow(Dense,Dense,Dense)	Dense	double	4000	4000	0.0172406	0.928042	22.273
mm_pow(Dense,Dense,Dense)	Dense	double	5000	5000	0.0269398	0.927995	22.2719
mm_pow(Dense,Dense,Dense)	Dense	double	6000	6000	0.0387683	0.928595	22.2863
mm_pow(Dense,Dense,Dense)	Dense	double	7000	7000	0.0522261	0.938229	22.5175
mm_pow(Dense,Dense,Dense)	Dense	double	8000	8000	0.0680014	0.941157	22.5878
mm_pow(Dense,Dense,Dense)	Dense	double	9000	9000	0.0865581	0.935787	22.4589
mm_pow(Dense,Dense,Dense)	Dense	double	10000	10000	0.106806	0.936278	22.4707
