func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vecsub	vector	float	1000	5.37165e-05	0.0186163	0.223395
vecsub	vector	float	10000	6.20641e-05	0.161124	1.93348
vecsub	vector	float	100000	6.88432e-05	1.45258	17.4309
vecsub	vector	float	1000000	0.000188372	5.30863	63.7036
vecsub	vector	float	10000000	0.00133928	7.46668	89.6002
vecsub	vector	float	100000000	0.0124628	8.02388	96.2865
vecsub	vector	double	1000	3.49732e-05	0.0285933	0.68624
vecsub	vector	double	10000	4.37457e-05	0.228594	5.48625
vecsub	vector	double	100000	8.06737e-05	1.23956	29.7495
vecsub	vector	double	1000000	0.000342857	2.91667	70
vecsub	vector	double	10000000	0.00254934	3.92259	94.1422
vecsub	vector	double	100000000	0.0242966	4.11581	98.7794
