func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atan(Dense)	Dense	float	1000	1000	0.000279395	3.57916
m_atan(Dense)	Dense	float	2000	2000	0.000927131	4.31439
m_atan(Dense)	Dense	float	3000	3000	0.00200698	4.48435
m_atan(Dense)	Dense	float	4000	4000	0.00328514	4.87041
m_atan(Dense)	Dense	float	5000	5000	0.00458971	5.44697
m_atan(Dense)	Dense	float	6000	6000	0.006158	5.84605
m_atan(Dense)	Dense	float	7000	7000	0.0083885	5.84133
m_atan(Dense)	Dense	float	8000	8000	0.0109027	5.87013
m_atan(Dense)	Dense	float	9000	9000	0.0137023	5.91142
m_atan(Dense)	Dense	float	10000	10000	0.0168963	5.91847
m_atan(Dense)	Dense	double	1000	1000	0.000675791	1.47975
m_atan(Dense)	Dense	double	2000	2000	0.00251239	1.59211
m_atan(Dense)	Dense	double	3000	3000	0.00559276	1.60922
m_atan(Dense)	Dense	double	4000	4000	0.00998538	1.60234
m_atan(Dense)	Dense	double	5000	5000	0.0155237	1.61044
m_atan(Dense)	Dense	double	6000	6000	0.0222533	1.61774
m_atan(Dense)	Dense	double	7000	7000	0.0302108	1.62194
m_atan(Dense)	Dense	double	8000	8000	0.0393779	1.62528
m_atan(Dense)	Dense	double	9000	9000	0.049776	1.62729
m_atan(Dense)	Dense	double	10000	10000	0.0613861	1.62903
