func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sinh(CRS)	CRS	float	10000	10000	0.00112217	0.721813
m_sinh(CRS)	CRS	float	20000	20000	0.00183801	0.881389
m_sinh(CRS)	CRS	float	30000	30000	0.0028414	0.855213
m_sinh(CRS)	CRS	float	40000	40000	0.00395607	0.818995
m_sinh(CRS)	CRS	float	50000	50000	0.00478338	0.846681
m_sinh(CRS)	CRS	float	60000	60000	0.00576811	0.842563
m_sinh(CRS)	CRS	float	70000	70000	0.00672431	0.84321
m_sinh(CRS)	CRS	float	80000	80000	0.00770081	0.84147
m_sinh(CRS)	CRS	float	90000	90000	0.00873119	0.834937
m_sinh(CRS)	CRS	float	100000	100000	0.00963321	0.840841
m_sinh(CRS)	CRS	double	10000	10000	0.00125056	0.647712
m_sinh(CRS)	CRS	double	20000	20000	0.00272841	0.593752
m_sinh(CRS)	CRS	double	30000	30000	0.00415848	0.584348
m_sinh(CRS)	CRS	double	40000	40000	0.00562991	0.575498
m_sinh(CRS)	CRS	double	50000	50000	0.00705644	0.573944
m_sinh(CRS)	CRS	double	60000	60000	0.00840119	0.57849
m_sinh(CRS)	CRS	double	70000	70000	0.00984005	0.576216
m_sinh(CRS)	CRS	double	80000	80000	0.0112188	0.577602
m_sinh(CRS)	CRS	double	90000	90000	0.0125748	0.579733
m_sinh(CRS)	CRS	double	100000	100000	0.0140797	0.575296
