func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_reciprocal(Dense)	Dense	float	1000	1000	0.000239501	4.17536
m_reciprocal(Dense)	Dense	float	2000	2000	0.000774847	5.16231
m_reciprocal(Dense)	Dense	float	3000	3000	0.00166454	5.40691
m_reciprocal(Dense)	Dense	float	4000	4000	0.00285234	5.60944
m_reciprocal(Dense)	Dense	float	5000	5000	0.00388799	6.43006
m_reciprocal(Dense)	Dense	float	6000	6000	0.00535161	6.72695
m_reciprocal(Dense)	Dense	float	7000	7000	0.00696743	7.03272
m_reciprocal(Dense)	Dense	float	8000	8000	0.00902028	7.09512
m_reciprocal(Dense)	Dense	float	9000	9000	0.0114311	7.08593
m_reciprocal(Dense)	Dense	float	10000	10000	0.0140437	7.12063
m_reciprocal(Dense)	Dense	double	1000	1000	0.000278301	3.59323
m_reciprocal(Dense)	Dense	double	2000	2000	0.000932739	4.28845
m_reciprocal(Dense)	Dense	double	3000	3000	0.00202678	4.44054
m_reciprocal(Dense)	Dense	double	4000	4000	0.00359144	4.45504
m_reciprocal(Dense)	Dense	double	5000	5000	0.0056053	4.46007
m_reciprocal(Dense)	Dense	double	6000	6000	0.00806595	4.46321
m_reciprocal(Dense)	Dense	double	7000	7000	0.0109024	4.49442
m_reciprocal(Dense)	Dense	double	8000	8000	0.0141852	4.51176
m_reciprocal(Dense)	Dense	double	9000	9000	0.0179024	4.52453
m_reciprocal(Dense)	Dense	double	10000	10000	0.0220658	4.53191
