func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(CRS)	CRS	float	10000	10000	0.000660885	1.22563
m_atanh(CRS)	CRS	float	20000	20000	0.00127871	1.2669
m_atanh(CRS)	CRS	float	30000	30000	0.00190272	1.27712
m_atanh(CRS)	CRS	float	40000	40000	0.00255247	1.26936
m_atanh(CRS)	CRS	float	50000	50000	0.00315195	1.28492
m_atanh(CRS)	CRS	float	60000	60000	0.0037194	1.30666
m_atanh(CRS)	CRS	float	70000	70000	0.00435333	1.30245
m_atanh(CRS)	CRS	float	80000	80000	0.00497551	1.30238
m_atanh(CRS)	CRS	float	90000	90000	0.00560759	1.30002
m_atanh(CRS)	CRS	float	100000	100000	0.00626414	1.29307
m_atanh(CRS)	CRS	double	10000	10000	0.00058765	1.37837
m_atanh(CRS)	CRS	double	20000	20000	0.00227793	0.711172
m_atanh(CRS)	CRS	double	30000	30000	0.0035014	0.694008
m_atanh(CRS)	CRS	double	40000	40000	0.00481151	0.673385
m_atanh(CRS)	CRS	double	50000	50000	0.00607202	0.666994
m_atanh(CRS)	CRS	double	60000	60000	0.00717003	0.677822
m_atanh(CRS)	CRS	double	70000	70000	0.00847553	0.668985
m_atanh(CRS)	CRS	double	80000	80000	0.00965329	0.671274
m_atanh(CRS)	CRS	double	90000	90000	0.0108489	0.67196
m_atanh(CRS)	CRS	double	100000	100000	0.0120676	0.671218
