func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(Dense)	Dense	float	1000	1000	0.000111385	17.9557
matvec(Dense)	Dense	float	2000	2000	0.000398531	20.0737
matvec(Dense)	Dense	float	3000	3000	0.00114908	15.6647
matvec(Dense)	Dense	float	4000	4000	0.0018566	17.2358
matvec(Dense)	Dense	float	5000	5000	0.00388736	12.8622
matvec(Dense)	Dense	float	6000	6000	0.00510809	14.0953
matvec(Dense)	Dense	float	7000	7000	0.0071204	13.7633
matvec(Dense)	Dense	float	8000	8000	0.00834434	15.3397
matvec(Dense)	Dense	float	9000	9000	0.0126609	12.7953
matvec(Dense)	Dense	float	10000	10000	0.014452	13.8389
matvec(Dense)	Dense	double	1000	1000	4.01539e-05	49.8084
matvec(Dense)	Dense	double	2000	2000	0.000997073	8.02348
matvec(Dense)	Dense	double	3000	3000	0.00219177	8.21253
matvec(Dense)	Dense	double	4000	4000	0.00402871	7.94298
matvec(Dense)	Dense	double	5000	5000	0.00641153	7.79845
matvec(Dense)	Dense	double	6000	6000	0.00929872	7.743
matvec(Dense)	Dense	double	7000	7000	0.0130422	7.51406
matvec(Dense)	Dense	double	8000	8000	0.016484	7.7651
matvec(Dense)	Dense	double	9000	9000	0.0210233	7.70574
matvec(Dense)	Dense	double	10000	10000	0.0262826	7.6096
