func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_sub(CRS,CRS)	CRS	float	10000	10000	0.000257291	6.29638	25.1855
sm_sub(CRS,CRS)	CRS	float	20000	20000	0.000451649	7.17372	28.6949
sm_sub(CRS,CRS)	CRS	float	30000	30000	0.000647147	7.50989	30.0396
sm_sub(CRS,CRS)	CRS	float	40000	40000	0.000931094	6.95956	27.8382
sm_sub(CRS,CRS)	CRS	float	50000	50000	0.00104158	7.77662	31.1065
sm_sub(CRS,CRS)	CRS	float	60000	60000	0.00104426	9.30803	37.2321
sm_sub(CRS,CRS)	CRS	float	70000	70000	0.00112186	10.1082	40.4329
sm_sub(CRS,CRS)	CRS	float	80000	80000	0.00127298	10.1808	40.7234
sm_sub(CRS,CRS)	CRS	float	90000	90000	0.00143516	10.1591	40.6365
sm_sub(CRS,CRS)	CRS	float	100000	100000	0.00165366	9.79645	39.1858
sm_sub(CRS,CRS)	CRS	double	10000	10000	0.000324678	4.98956	39.9164
sm_sub(CRS,CRS)	CRS	double	20000	20000	0.000589695	5.49437	43.9549
sm_sub(CRS,CRS)	CRS	double	30000	30000	0.000854726	5.68604	45.4883
sm_sub(CRS,CRS)	CRS	double	40000	40000	0.00111847	5.79363	46.3491
sm_sub(CRS,CRS)	CRS	double	50000	50000	0.00138353	5.85459	46.8367
sm_sub(CRS,CRS)	CRS	double	60000	60000	0.00167256	5.81145	46.4916
sm_sub(CRS,CRS)	CRS	double	70000	70000	0.00200611	5.65272	45.2218
sm_sub(CRS,CRS)	CRS	double	80000	80000	0.00230341	5.62645	45.0116
sm_sub(CRS,CRS)	CRS	double	90000	90000	0.00257204	5.66865	45.3492
sm_sub(CRS,CRS)	CRS	double	100000	100000	0.00283201	5.72032	45.7626
