func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(CRS,CRS)	CRS	float	10000	10000	0.000277844	5.83061	23.3225
sm_mul(CRS,CRS)	CRS	float	20000	20000	0.00127581	2.53957	10.1583
sm_mul(CRS,CRS)	CRS	float	30000	30000	0.00198196	2.45212	9.80848
sm_mul(CRS,CRS)	CRS	float	40000	40000	0.00264484	2.45005	9.80022
sm_mul(CRS,CRS)	CRS	float	50000	50000	0.00330761	2.4489	9.79561
sm_mul(CRS,CRS)	CRS	float	60000	60000	0.003963	2.45269	9.81076
sm_mul(CRS,CRS)	CRS	float	70000	70000	0.00462678	2.45095	9.8038
sm_mul(CRS,CRS)	CRS	float	80000	80000	0.00529117	2.44937	9.79746
sm_mul(CRS,CRS)	CRS	float	90000	90000	0.00593464	2.45676	9.82704
sm_mul(CRS,CRS)	CRS	float	100000	100000	0.00659435	2.45665	9.8266
sm_mul(CRS,CRS)	CRS	double	10000	10000	0.0012689	1.2767	10.2136
sm_mul(CRS,CRS)	CRS	double	20000	20000	0.00263839	1.22802	9.82418
sm_mul(CRS,CRS)	CRS	double	30000	30000	0.00396214	1.22661	9.81289
sm_mul(CRS,CRS)	CRS	double	40000	40000	0.00527829	1.22767	9.82136
sm_mul(CRS,CRS)	CRS	double	50000	50000	0.0066069	1.22599	9.80793
sm_mul(CRS,CRS)	CRS	double	60000	60000	0.00790945	1.22891	9.83127
sm_mul(CRS,CRS)	CRS	double	70000	70000	0.0092404	1.22722	9.81775
sm_mul(CRS,CRS)	CRS	double	80000	80000	0.0105799	1.22497	9.79975
sm_mul(CRS,CRS)	CRS	double	90000	90000	0.0118679	1.22853	9.82821
sm_mul(CRS,CRS)	CRS	double	100000	100000	0.0132191	1.2255	9.80402
