func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpy	vector	float	1000	0.000224586	0.00890526	0.0534315
axpy	vector	float	10000	0.000359409	0.0556469	0.333881
axpy	vector	float	100000	0.000408989	0.489011	2.93406
axpy	vector	float	1000000	0.000763329	2.6201	15.7206
axpy	vector	float	10000000	0.00184737	10.8262	64.9572
axpy	vector	float	100000000	0.0130555	15.3193	91.9156
axpy	vector	double	1000	0.000359947	0.00555637	0.0666765
axpy	vector	double	10000	0.000357539	0.0559379	0.671255
axpy	vector	double	100000	0.000423613	0.472129	5.66555
axpy	vector	double	1000000	0.000882459	2.2664	27.1967
axpy	vector	double	10000000	0.00303652	6.58648	79.0378
axpy	vector	double	100000000	0.0250565	7.98195	95.7834
