func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matcopy(Dense,Dense,Dense)	Dense	float	1000	1000	0.000507609	0	15.7602
matcopy(Dense,Dense,Dense)	Dense	float	2000	2000	0.00189652	0	16.873
matcopy(Dense,Dense,Dense)	Dense	float	3000	3000	0.00422838	0	17.0278
matcopy(Dense,Dense,Dense)	Dense	float	4000	4000	0.00764343	0	16.7464
matcopy(Dense,Dense,Dense)	Dense	float	5000	5000	0.0126284	0	15.8373
matcopy(Dense,Dense,Dense)	Dense	float	6000	6000	0.0183744	0	15.674
matcopy(Dense,Dense,Dense)	Dense	float	7000	7000	0.0250859	0	15.6263
matcopy(Dense,Dense,Dense)	Dense	float	8000	8000	0.0328322	0	15.5944
matcopy(Dense,Dense,Dense)	Dense	float	9000	9000	0.0416369	0	15.5631
matcopy(Dense,Dense,Dense)	Dense	float	10000	10000	0.0515196	0	15.5281
matcopy(Dense,Dense,Dense)	Dense	double	1000	1000	0.000996854	0	16.0505
matcopy(Dense,Dense,Dense)	Dense	double	2000	2000	0.00375991	0	17.0217
matcopy(Dense,Dense,Dense)	Dense	double	3000	3000	0.00892403	0	16.1362
matcopy(Dense,Dense,Dense)	Dense	double	4000	4000	0.0163843	0	15.6247
matcopy(Dense,Dense,Dense)	Dense	double	5000	5000	0.0256892	0	15.5707
matcopy(Dense,Dense,Dense)	Dense	double	6000	6000	0.0371263	0	15.5146
matcopy(Dense,Dense,Dense)	Dense	double	7000	7000	0.0497527	0	15.7579
matcopy(Dense,Dense,Dense)	Dense	double	8000	8000	0.0653754	0	15.6634
matcopy(Dense,Dense,Dense)	Dense	double	9000	9000	0.0812706	0	15.9467
matcopy(Dense,Dense,Dense)	Dense	double	10000	10000	0.101704	0	15.732
