func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(Dense)	Dense	float	1000	1000	0.000466373	2.14421
m_tanh(Dense)	Dense	float	2000	2000	0.00135294	2.95652
m_tanh(Dense)	Dense	float	3000	3000	0.0032452	2.77332
m_tanh(Dense)	Dense	float	4000	4000	0.0056601	2.8268
m_tanh(Dense)	Dense	float	5000	5000	0.00882522	2.83279
m_tanh(Dense)	Dense	float	6000	6000	0.0129825	2.77296
m_tanh(Dense)	Dense	float	7000	7000	0.018199	2.69246
m_tanh(Dense)	Dense	float	8000	8000	0.0239144	2.67621
m_tanh(Dense)	Dense	float	9000	9000	0.0301069	2.69041
m_tanh(Dense)	Dense	float	10000	10000	0.03707	2.6976
m_tanh(Dense)	Dense	double	1000	1000	0.000537656	1.85993
m_tanh(Dense)	Dense	double	2000	2000	0.0027571	1.4508
m_tanh(Dense)	Dense	double	3000	3000	0.00614382	1.46489
m_tanh(Dense)	Dense	double	4000	4000	0.0113625	1.40814
m_tanh(Dense)	Dense	double	5000	5000	0.0179899	1.38967
m_tanh(Dense)	Dense	double	6000	6000	0.026019	1.38361
m_tanh(Dense)	Dense	double	7000	7000	0.0357027	1.37245
m_tanh(Dense)	Dense	double	8000	8000	0.0468756	1.36531
m_tanh(Dense)	Dense	double	9000	9000	0.0593394	1.36503
m_tanh(Dense)	Dense	double	10000	10000	0.0732309	1.36554
