func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_floor(CRS)	CRS	float	10000	10000	0.00025656	3.15715
m_floor(CRS)	CRS	float	20000	20000	0.000452856	3.57729
m_floor(CRS)	CRS	float	30000	30000	0.000650376	3.7363
m_floor(CRS)	CRS	float	40000	40000	0.000844678	3.83578
m_floor(CRS)	CRS	float	50000	50000	0.00104104	3.89033
m_floor(CRS)	CRS	float	60000	60000	0.00128881	3.77092
m_floor(CRS)	CRS	float	70000	70000	0.00150173	3.77566
m_floor(CRS)	CRS	float	80000	80000	0.00130138	4.97934
m_floor(CRS)	CRS	float	90000	90000	0.00145559	5.00828
m_floor(CRS)	CRS	float	100000	100000	0.00160205	5.05601
m_floor(CRS)	CRS	double	10000	10000	0.00033558	2.41373
m_floor(CRS)	CRS	double	20000	20000	0.000599068	2.7042
m_floor(CRS)	CRS	double	30000	30000	0.000866632	2.80396
m_floor(CRS)	CRS	double	40000	40000	0.00112827	2.87165
m_floor(CRS)	CRS	double	50000	50000	0.00139376	2.90582
m_floor(CRS)	CRS	double	60000	60000	0.00165693	2.93314
m_floor(CRS)	CRS	double	70000	70000	0.00192271	2.94896
m_floor(CRS)	CRS	double	80000	80000	0.00218543	2.96509
m_floor(CRS)	CRS	double	90000	90000	0.00245093	2.97438
m_floor(CRS)	CRS	double	100000	100000	0.00273531	2.96127
