func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00759176	263.443
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00458699	1471.55
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00905176	1767.61
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0154042	2028.67
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.026148	2065.17
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.041898	2046.64
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0606723	2109.69
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0885407	2058.38
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.12309	2031.04
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0279997	71.4294
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0885201	76.2539
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.208395	76.7772
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.405322	77.0993
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.680363	79.3694
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.08562	78.987
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.61955	79.0345
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.31128	78.8525
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.17427	78.7582
