func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(Dense)	Dense	float	1000	1000	0.000187115	5.3443	42.7544
mscal(Dense)	Dense	float	2000	2000	0.000547525	7.30561	58.4449
mscal(Dense)	Dense	float	3000	3000	0.00114901	7.83286	62.6629
mscal(Dense)	Dense	float	4000	4000	0.00196926	8.1249	64.9992
mscal(Dense)	Dense	float	5000	5000	0.00280511	8.91229	71.2983
mscal(Dense)	Dense	float	6000	6000	0.00353165	10.1935	81.5483
mscal(Dense)	Dense	float	7000	7000	0.00487651	10.0482	80.3853
mscal(Dense)	Dense	float	8000	8000	0.00614964	10.4071	83.2569
mscal(Dense)	Dense	float	9000	9000	0.00777921	10.4124	83.2989
mscal(Dense)	Dense	float	10000	10000	0.00954261	10.4793	83.8345
mscal(Dense)	Dense	double	1000	1000	0.000245053	4.08074	65.2919
mscal(Dense)	Dense	double	2000	2000	0.000764362	5.23312	83.73
mscal(Dense)	Dense	double	3000	3000	0.0015691	5.73578	91.7725
mscal(Dense)	Dense	double	4000	4000	0.00270323	5.91885	94.7016
mscal(Dense)	Dense	double	5000	5000	0.00420391	5.94685	95.1496
mscal(Dense)	Dense	double	6000	6000	0.00602081	5.97926	95.6681
mscal(Dense)	Dense	double	7000	7000	0.00817883	5.99108	95.8572
mscal(Dense)	Dense	double	8000	8000	0.010606	6.03433	96.5493
mscal(Dense)	Dense	double	9000	9000	0.0133668	6.05978	96.9565
mscal(Dense)	Dense	double	10000	10000	0.0164026	6.0966	97.5456
