func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,CRS,Dense)	CRS	float	1000	1000	1000	0.00272582	59.4317
matmul(Dense,CRS,Dense)	CRS	float	1500	1500	1500	0.0061516	59.2528
matmul(Dense,CRS,Dense)	CRS	float	2000	2000	2000	0.0116423	55.6592
matmul(Dense,CRS,Dense)	CRS	float	2500	2500	2500	0.0200103	50.599
matmul(Dense,CRS,Dense)	CRS	float	3000	3000	3000	0.0292221	49.8938
matmul(Dense,CRS,Dense)	CRS	double	1000	1000	1000	0.0150681	10.7512
matmul(Dense,CRS,Dense)	CRS	double	1500	1500	1500	0.0330886	11.0159
matmul(Dense,CRS,Dense)	CRS	double	2000	2000	2000	0.0550949	11.7615
matmul(Dense,CRS,Dense)	CRS	double	2500	2500	2500	0.0864865	11.707
matmul(Dense,CRS,Dense)	CRS	double	3000	3000	3000	0.127791	11.4093
