func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	vector	float	1000	4.04236e-05	0.024738	0.197904
tanh	vector	float	10000	2.50352e-05	0.399438	3.1955
tanh	vector	float	100000	6.1838e-05	1.61713	12.937
tanh	vector	float	1000000	0.000267368	3.74017	29.9214
tanh	vector	float	10000000	0.00157106	6.36515	50.9212
tanh	vector	float	100000000	0.0110902	9.01696	72.1357
tanh	vector	double	1000	5.93208e-05	0.0168575	0.26972
tanh	vector	double	10000	7.90028e-05	0.126578	2.02524
tanh	vector	double	100000	0.000130676	0.765253	12.244
tanh	vector	double	1000000	0.000644884	1.55067	24.8107
tanh	vector	double	10000000	0.004113	2.43131	38.901
tanh	vector	double	100000000	0.0387413	2.58122	41.2996
