func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_mul(CRS,CRS,CRS)	CRS	float	10000	10000	0.000328643	4.92936	29.5762
mm_mul(CRS,CRS,CRS)	CRS	float	20000	20000	0.000648151	4.99883	29.993
mm_mul(CRS,CRS,CRS)	CRS	float	30000	30000	0.00077131	6.30097	37.8058
mm_mul(CRS,CRS,CRS)	CRS	float	40000	40000	0.000940386	6.89078	41.3447
mm_mul(CRS,CRS,CRS)	CRS	float	50000	50000	0.00115552	7.00986	42.0591
mm_mul(CRS,CRS,CRS)	CRS	float	60000	60000	0.00136744	7.10815	42.6489
mm_mul(CRS,CRS,CRS)	CRS	float	70000	70000	0.00156204	7.25975	43.5585
mm_mul(CRS,CRS,CRS)	CRS	float	80000	80000	0.00179304	7.22795	43.3677
mm_mul(CRS,CRS,CRS)	CRS	float	90000	90000	0.00196067	7.43625	44.6175
mm_mul(CRS,CRS,CRS)	CRS	float	100000	100000	0.0021542	7.52018	45.1211
mm_mul(CRS,CRS,CRS)	CRS	double	10000	10000	0.000536488	3.01964	36.2357
mm_mul(CRS,CRS,CRS)	CRS	double	20000	20000	0.000936961	3.45799	41.4959
mm_mul(CRS,CRS,CRS)	CRS	double	30000	30000	0.00136866	3.55093	42.6111
mm_mul(CRS,CRS,CRS)	CRS	double	40000	40000	0.00178415	3.63197	43.5837
mm_mul(CRS,CRS,CRS)	CRS	double	50000	50000	0.00214999	3.76746	45.2095
mm_mul(CRS,CRS,CRS)	CRS	double	60000	60000	0.00256057	3.79604	45.5524
mm_mul(CRS,CRS,CRS)	CRS	double	70000	70000	0.00294168	3.85494	46.2592
mm_mul(CRS,CRS,CRS)	CRS	double	80000	80000	0.00332435	3.89851	46.7821
mm_mul(CRS,CRS,CRS)	CRS	double	90000	90000	0.00371581	3.92377	47.0853
mm_mul(CRS,CRS,CRS)	CRS	double	100000	100000	0.00410404	3.94733	47.3679
