func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matsub(CRS,CRS,CRS)	CRS	float	10000	10000	0.000350303	2.31228	27.7474
matsub(CRS,CRS,CRS)	CRS	float	20000	20000	0.000566477	2.85978	34.3174
matsub(CRS,CRS,CRS)	CRS	float	30000	30000	0.000781331	3.11008	37.321
matsub(CRS,CRS,CRS)	CRS	float	40000	40000	0.00104337	3.10533	37.264
matsub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00116687	3.47082	41.6498
matsub(CRS,CRS,CRS)	CRS	float	60000	60000	0.00147465	3.29571	39.5485
matsub(CRS,CRS,CRS)	CRS	float	70000	70000	0.00158957	3.56699	42.8039
matsub(CRS,CRS,CRS)	CRS	float	80000	80000	0.00178061	3.6392	43.6704
matsub(CRS,CRS,CRS)	CRS	float	90000	90000	0.00198044	3.681	44.172
matsub(CRS,CRS,CRS)	CRS	float	100000	100000	0.00217904	3.71724	44.6069
matsub(CRS,CRS,CRS)	CRS	double	10000	10000	0.00057472	1.40938	33.8251
matsub(CRS,CRS,CRS)	CRS	double	20000	20000	0.000973239	1.66454	39.9491
matsub(CRS,CRS,CRS)	CRS	double	30000	30000	0.00139214	1.74552	41.8924
matsub(CRS,CRS,CRS)	CRS	double	40000	40000	0.00178071	1.81949	43.6679
matsub(CRS,CRS,CRS)	CRS	double	50000	50000	0.0021737	1.86318	44.7163
matsub(CRS,CRS,CRS)	CRS	double	60000	60000	0.00253693	1.9157	45.9769
matsub(CRS,CRS,CRS)	CRS	double	70000	70000	0.00299007	1.89627	45.5106
matsub(CRS,CRS,CRS)	CRS	double	80000	80000	0.00335069	1.93393	46.4143
matsub(CRS,CRS,CRS)	CRS	double	90000	90000	0.00374492	1.94664	46.7192
matsub(CRS,CRS,CRS)	CRS	double	100000	100000	0.00417754	1.93894	46.5345
