func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	10000	10000	0.00889756	0.182072
matvec(CRS)	CRS	float	20000	20000	0.000458076	7.07307
matvec(CRS)	CRS	float	30000	30000	0.000633154	7.67585
matvec(CRS)	CRS	float	40000	40000	0.000799808	8.10194
matvec(CRS)	CRS	float	50000	50000	0.000965803	8.3868
matvec(CRS)	CRS	float	60000	60000	0.00112313	8.65439
matvec(CRS)	CRS	float	70000	70000	0.00128307	8.83815
matvec(CRS)	CRS	float	80000	80000	0.00149762	8.65372
matvec(CRS)	CRS	float	90000	90000	0.00159599	9.13539
matvec(CRS)	CRS	float	100000	100000	0.00174222	9.29848
matvec(CRS)	CRS	double	10000	10000	0.000362762	4.46574
matvec(CRS)	CRS	double	20000	20000	0.000564392	5.74069
matvec(CRS)	CRS	double	30000	30000	0.000779165	6.23745
matvec(CRS)	CRS	double	40000	40000	0.000970954	6.67385
matvec(CRS)	CRS	double	50000	50000	0.00118441	6.83882
matvec(CRS)	CRS	double	60000	60000	0.00138519	7.0171
matvec(CRS)	CRS	double	70000	70000	0.00158952	7.13424
matvec(CRS)	CRS	double	80000	80000	0.00180904	7.16401
matvec(CRS)	CRS	double	90000	90000	0.00199231	7.31813
matvec(CRS)	CRS	double	100000	100000	0.00219371	7.38476
