func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_add(Dense,Dense,Dense)	Dense	float	1000	1000	0.000189918	5.26543	63.1851
mm_add(Dense,Dense,Dense)	Dense	float	2000	2000	0.000575827	6.94653	83.3583
mm_add(Dense,Dense,Dense)	Dense	float	3000	3000	0.00116796	7.70571	92.4686
mm_add(Dense,Dense,Dense)	Dense	float	4000	4000	0.0019943	8.02287	96.2744
mm_add(Dense,Dense,Dense)	Dense	float	5000	5000	0.00324563	7.70266	92.432
mm_add(Dense,Dense,Dense)	Dense	float	6000	6000	0.00460577	7.81628	93.7954
mm_add(Dense,Dense,Dense)	Dense	float	7000	7000	0.00629933	7.77861	93.3433
mm_add(Dense,Dense,Dense)	Dense	float	8000	8000	0.00799378	8.00623	96.0747
mm_add(Dense,Dense,Dense)	Dense	float	9000	9000	0.0100633	8.04905	96.5886
mm_add(Dense,Dense,Dense)	Dense	float	10000	10000	0.0123412	8.10296	97.2355
mm_add(Dense,Dense,Dense)	Dense	double	1000	1000	0.000302097	3.3102	79.4447
mm_add(Dense,Dense,Dense)	Dense	double	2000	2000	0.00102638	3.89721	93.5329
mm_add(Dense,Dense,Dense)	Dense	double	3000	3000	0.00225491	3.99129	95.7909
mm_add(Dense,Dense,Dense)	Dense	double	4000	4000	0.00410198	3.90056	93.6133
mm_add(Dense,Dense,Dense)	Dense	double	5000	5000	0.00622292	4.0174	96.4177
mm_add(Dense,Dense,Dense)	Dense	double	6000	6000	0.00891471	4.03827	96.9185
mm_add(Dense,Dense,Dense)	Dense	double	7000	7000	0.0120186	4.07701	97.8483
mm_add(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156351	4.09336	98.2406
mm_add(Dense,Dense,Dense)	Dense	double	9000	9000	0.0197313	4.10514	98.5234
mm_add(Dense,Dense,Dense)	Dense	double	10000	10000	0.0243133	4.11297	98.7114
