func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(Dense)	Dense	float	1000	1000	0.00113731	0.879266
m_tanh(Dense)	Dense	float	2000	2000	0.00172179	2.32316
m_tanh(Dense)	Dense	float	3000	3000	0.00399392	2.25342
m_tanh(Dense)	Dense	float	4000	4000	0.00873729	1.83123
m_tanh(Dense)	Dense	float	5000	5000	0.012515	1.99761
m_tanh(Dense)	Dense	float	6000	6000	0.0132835	2.71012
m_tanh(Dense)	Dense	float	7000	7000	0.0185235	2.64528
m_tanh(Dense)	Dense	float	8000	8000	0.0249526	2.56487
m_tanh(Dense)	Dense	float	9000	9000	0.0327868	2.47051
m_tanh(Dense)	Dense	float	10000	10000	0.0317424	3.15036
m_tanh(Dense)	Dense	double	1000	1000	0.00116464	0.858637
m_tanh(Dense)	Dense	double	2000	2000	0.0052085	0.767976
m_tanh(Dense)	Dense	double	3000	3000	0.00852535	1.05568
m_tanh(Dense)	Dense	double	4000	4000	0.0149632	1.06929
m_tanh(Dense)	Dense	double	5000	5000	0.0275446	0.907618
m_tanh(Dense)	Dense	double	6000	6000	0.0447221	0.80497
m_tanh(Dense)	Dense	double	7000	7000	0.0503472	0.973242
m_tanh(Dense)	Dense	double	8000	8000	0.061303	1.04399
m_tanh(Dense)	Dense	double	9000	9000	0.0737822	1.09783
m_tanh(Dense)	Dense	double	10000	10000	0.0834665	1.19809
