func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_div(Dense,Dense)	Dense	float	1000	1000	0.000261113	3.82977	30.6381
sm_div(Dense,Dense)	Dense	float	2000	2000	0.000852395	4.69266	37.5413
sm_div(Dense,Dense)	Dense	float	3000	3000	0.00183534	4.90371	39.2297
sm_div(Dense,Dense)	Dense	float	4000	4000	0.00297586	5.37659	43.0127
sm_div(Dense,Dense)	Dense	float	5000	5000	0.00396666	6.30253	50.4202
sm_div(Dense,Dense)	Dense	float	6000	6000	0.0056069	6.42066	51.3653
sm_div(Dense,Dense)	Dense	float	7000	7000	0.00761881	6.43145	51.4516
sm_div(Dense,Dense)	Dense	float	8000	8000	0.0098885	6.47216	51.7773
sm_div(Dense,Dense)	Dense	float	9000	9000	0.0124374	6.51262	52.101
sm_div(Dense,Dense)	Dense	float	10000	10000	0.0152768	6.54588	52.3671
sm_div(Dense,Dense)	Dense	double	1000	1000	0.000453342	2.20584	35.2934
sm_div(Dense,Dense)	Dense	double	2000	2000	0.0016805	2.38024	38.0838
sm_div(Dense,Dense)	Dense	double	3000	3000	0.0037692	2.38778	38.2044
sm_div(Dense,Dense)	Dense	double	4000	4000	0.00681625	2.34733	37.5573
sm_div(Dense,Dense)	Dense	double	5000	5000	0.010589	2.36095	37.7751
sm_div(Dense,Dense)	Dense	double	6000	6000	0.0151835	2.371	37.936
sm_div(Dense,Dense)	Dense	double	7000	7000	0.0206494	2.37295	37.9673
sm_div(Dense,Dense)	Dense	double	8000	8000	0.0271838	2.35434	37.6694
sm_div(Dense,Dense)	Dense	double	9000	9000	0.0342675	2.36375	37.82
sm_div(Dense,Dense)	Dense	double	10000	10000	0.0423052	2.36378	37.8204
