func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	vector	float	1000	0.000248771	0.00803953	0.0321581
dot	vector	float	10000	0.000250545	0.0798259	0.319304
dot	vector	float	100000	0.000243158	0.82251	3.29004
dot	vector	float	1000000	0.00052795	3.78824	15.1529
dot	vector	float	10000000	0.00124339	16.0851	64.3404
dot	vector	float	100000000	0.00826499	24.1985	96.7938
dot	vector	double	1000	0.000248861	0.00803661	0.0642928
dot	vector	double	10000	0.000247308	0.080871	0.646968
dot	vector	double	100000	0.00025865	0.773245	6.18596
dot	vector	double	1000000	0.000606135	3.29959	26.3967
dot	vector	double	10000000	0.0020153	9.92409	79.3927
dot	vector	double	100000000	0.01597	12.5235	100.188
