func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_sub(Dense,Dense)	Dense	float	1000	1000	0.000154026	6.49239	51.9391
sm_sub(Dense,Dense)	Dense	float	2000	2000	0.000435934	9.1757	73.4056
sm_sub(Dense,Dense)	Dense	float	3000	3000	0.000902223	9.97536	79.8029
sm_sub(Dense,Dense)	Dense	float	4000	4000	0.00156008	10.2559	82.0472
sm_sub(Dense,Dense)	Dense	float	5000	5000	0.00242197	10.3222	82.5774
sm_sub(Dense,Dense)	Dense	float	6000	6000	0.00360992	9.97252	79.7802
sm_sub(Dense,Dense)	Dense	float	7000	7000	0.00482701	10.1512	81.2097
sm_sub(Dense,Dense)	Dense	float	8000	8000	0.00627903	10.1927	81.5412
sm_sub(Dense,Dense)	Dense	float	9000	9000	0.00809038	10.0119	80.0951
sm_sub(Dense,Dense)	Dense	float	10000	10000	0.00961445	10.401	83.2081
sm_sub(Dense,Dense)	Dense	double	1000	1000	0.00023614	4.23478	67.7565
sm_sub(Dense,Dense)	Dense	double	2000	2000	0.000721012	5.54776	88.7641
sm_sub(Dense,Dense)	Dense	double	3000	3000	0.00153291	5.87119	93.9391
sm_sub(Dense,Dense)	Dense	double	4000	4000	0.00277234	5.77129	92.3407
sm_sub(Dense,Dense)	Dense	double	5000	5000	0.00429478	5.82102	93.1363
sm_sub(Dense,Dense)	Dense	double	6000	6000	0.00606203	5.9386	95.0176
sm_sub(Dense,Dense)	Dense	double	7000	7000	0.00816108	6.00411	96.0657
sm_sub(Dense,Dense)	Dense	double	8000	8000	0.010593	6.04175	96.668
sm_sub(Dense,Dense)	Dense	double	9000	9000	0.0133446	6.06986	97.1178
sm_sub(Dense,Dense)	Dense	double	10000	10000	0.0164246	6.08844	97.4151
