func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sqrt(Dense)	Dense	float	1000	1000	0.000556915	1.79561
m_sqrt(Dense)	Dense	float	2000	2000	0.00126605	3.15943
m_sqrt(Dense)	Dense	float	3000	3000	0.00274451	3.27928
m_sqrt(Dense)	Dense	float	4000	4000	0.00498048	3.21254
m_sqrt(Dense)	Dense	float	5000	5000	0.00967796	2.58319
m_sqrt(Dense)	Dense	float	6000	6000	0.0113138	3.18195
m_sqrt(Dense)	Dense	float	7000	7000	0.020432	2.39819
m_sqrt(Dense)	Dense	float	8000	8000	0.026952	2.37459
m_sqrt(Dense)	Dense	float	9000	9000	0.0337159	2.40243
m_sqrt(Dense)	Dense	float	10000	10000	0.0296895	3.36819
m_sqrt(Dense)	Dense	double	1000	1000	0.0003865	2.58732
m_sqrt(Dense)	Dense	double	2000	2000	0.00104156	3.84038
m_sqrt(Dense)	Dense	double	3000	3000	0.00700998	1.28388
m_sqrt(Dense)	Dense	double	4000	4000	0.0143661	1.11373
m_sqrt(Dense)	Dense	double	5000	5000	0.0249152	1.00341
m_sqrt(Dense)	Dense	double	6000	6000	0.0370975	0.970416
m_sqrt(Dense)	Dense	double	7000	7000	0.0502976	0.974202
m_sqrt(Dense)	Dense	double	8000	8000	0.0345124	1.85441
m_sqrt(Dense)	Dense	double	9000	9000	0.0646405	1.25308
m_sqrt(Dense)	Dense	double	10000	10000	0.0720588	1.38776
