func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_div(Dense,Dense)	Dense	float	1000	1000	3.58873e-05	27.865	222.92
sm_div(Dense,Dense)	Dense	float	2000	2000	0.00162463	2.4621	19.6968
sm_div(Dense,Dense)	Dense	float	3000	3000	0.00365867	2.45991	19.6793
sm_div(Dense,Dense)	Dense	float	4000	4000	0.00648072	2.46886	19.7509
sm_div(Dense,Dense)	Dense	float	5000	5000	0.0101025	2.47463	19.7971
sm_div(Dense,Dense)	Dense	float	6000	6000	0.0145256	2.47839	19.8271
sm_div(Dense,Dense)	Dense	float	7000	7000	0.0197201	2.48477	19.8781
sm_div(Dense,Dense)	Dense	float	8000	8000	0.0258777	2.47317	19.7854
sm_div(Dense,Dense)	Dense	float	9000	9000	0.0327001	2.47705	19.8164
sm_div(Dense,Dense)	Dense	float	10000	10000	0.0403574	2.47786	19.8229
sm_div(Dense,Dense)	Dense	double	1000	1000	0.000625624	1.5984	25.5745
sm_div(Dense,Dense)	Dense	double	2000	2000	0.00326347	1.22569	19.6111
sm_div(Dense,Dense)	Dense	double	3000	3000	0.00730055	1.23278	19.7246
sm_div(Dense,Dense)	Dense	double	4000	4000	0.0129429	1.23619	19.7791
sm_div(Dense,Dense)	Dense	double	5000	5000	0.0202055	1.23729	19.7966
sm_div(Dense,Dense)	Dense	double	6000	6000	0.0291041	1.23694	19.791
sm_div(Dense,Dense)	Dense	double	7000	7000	0.0394159	1.24315	19.8904
sm_div(Dense,Dense)	Dense	double	8000	8000	0.0516262	1.23968	19.8349
sm_div(Dense,Dense)	Dense	double	9000	9000	0.0649623	1.24688	19.95
sm_div(Dense,Dense)	Dense	double	10000	10000	0.0805936	1.24079	19.8527
